state,date,pct_access,engagement_index,confirmed,deaths,recovered,active,doses
Indiana,2020-11-18,1.8692926045016078,459.43041800643084,268222,5479,156423.0,106715.0,0
Indiana,2020-11-19,1.7901286173633442,385.84504823151127,275503,5556,159413.0,110947.0,0
Indiana,2020-11-20,1.8313939393939394,475.86942424242426,282311,5628,162324.0,114781.0,0
Indiana,2020-11-21,0.8435467980295567,172.39793103448275,289183,5697,163741.0,120196.0,0
Indiana,2020-11-22,0.512883435582822,161.53552147239265,295357,5774,164992.0,125060.0,0
Indiana,2020-11-23,1.4196442687747035,371.01762845849805,300913,5860,169211.0,126370.0,0
Indiana,2020-11-24,1.3055511811023623,336.2415354330709,306538,5941,173231.0,127872.0,0
Indiana,2020-11-25,0.5346808510638298,109.30000000000001,312521,6021,177972.0,129051.0,0
Indiana,2020-11-26,0.42226562500000003,144.2090625,318894,6112,182726.0,130607.0,0
Indiana,2020-11-27,0.3613709677419355,125.0983870967742,324537,6196,187259.0,131684.0,0
Indiana,2020-11-28,0.37513513513513513,123.82126126126126,329008,6270,189640.0,133705.0,0
Indiana,2020-11-29,0.4741558441558441,135.8905194805195,333312,6351,191290.0,136337.0,0
Indiana,2020-11-30,1.6738666666666668,406.46590000000003,338977,6432,197078.0,136176.0,0
Indiana,2020-12-01,1.4648159509202454,384.9091411042945,344373,6518,203214.0,135295.0,0
Indiana,2020-12-02,1.4768181818181818,365.54027272727274,350970,6617,208176.0,136821.0,0
Indiana,2020-12-03,1.370504201680672,328.2362184873949,359430,6704,213673.0,139724.0,0
Indiana,2020-12-04,1.4201796407185627,339.72838323353295,367329,6802,219094.0,142113.0,0
Indiana,2020-12-05,0.40070422535211264,123.76436619718308,375019,6899,222022.0,146790.0,0
Indiana,2020-12-06,0.3641764705882353,111.09776470588234,381617,6987,224059.0,151316.0,0
Indiana,2020-12-07,1.4066473988439305,321.2840751445087,387278,7081,230157.0,150837.0,0
Indiana,2020-12-08,1.4396829971181555,332.6811239193084,392663,7187,236245.0,150008.0,0
Indiana,2020-12-09,1.4292676056338027,367.93923943661974,398417,7289,241677.0,150234.0,0
Indiana,2020-12-10,1.4145533141210376,323.47463976945244,404935,7395,247133.0,151199.0,0
Indiana,2020-12-11,1.4741297935103246,324.14545722713865,412135,7505,252215.0,153247.0,0
Indiana,2020-12-12,0.38862068965517244,115.67703448275863,419536,7600,254949.0,157829.0,0
Indiana,2020-12-13,0.3891216216216216,123.22486486486486,425434,7689,257026.0,161603.0,0
Indiana,2020-12-14,1.4394910179640719,323.3221556886228,430401,7796,263874.0,159687.0,0
Indiana,2020-12-15,1.477939393939394,342.28251515151516,434642,7888,269838.0,157836.0,0
Indiana,2020-12-16,1.4637869822485208,423.4841124260355,440850,7980,275246.0,158503.0,0
Indiana,2020-12-17,1.3797687861271675,390.773063583815,447190,8093,276505.0,163505.0,0
Indiana,2020-12-18,1.1884406779661016,298.804406779661,453139,8200,281473.0,164401.0,0
Indiana,2020-12-19,0.4458870967741935,138.8018548387097,457871,8294,284558.0,165975.0,0
Indiana,2020-12-20,0.3555045871559633,114.66266055045871,464354,8380,287402.0,169548.0,0
Indiana,2020-12-21,0.36017543859649126,126.50657894736842,468219,8487,295682.0,165099.0,0
Indiana,2020-12-22,0.3498901098901099,123.93527472527474,471876,8566,302456.0,161839.0,0
Indiana,2020-12-23,0.29757894736842105,127.0334736842105,476538,8658,308573.0,160320.0,0
Indiana,2020-12-24,0.30123456790123454,124.74185185185185,482734,8731,314963.0,160041.0,0
Indiana,2020-12-25,0.306875,118.9875,488180,8811,320167.0,160243.0,0
Indiana,2020-12-26,0.2513207547169811,105.5433962264151,492021,8904,323054.0,161166.0,0
Indiana,2020-12-27,0.2582142857142857,127.66232142857143,493841,8996,324634.0,161364.0,0
Indiana,2020-12-28,0.25386666666666663,107.03373333333333,496306,9097,330642.0,157778.0,0
Indiana,2020-12-29,0.24780821917808218,101.27575342465754,500282,9216,335678.0,156553.0,75842
Indiana,2020-12-30,0.24385714285714286,101.04699999999998,505017,9314,339416.0,157441.0,75842
Indiana,2020-12-31,0.2326388888888889,108.54749999999999,511485,9390,342578.0,160644.0,75842
New York,2020-04-12,0.8841379310344828,946.9341379310345,189033,9382,23887.0,179648.0,0
New York,2020-04-13,2.223125,749.5281249999999,195749,10026,23887.0,185691.0,0
New York,2020-04-14,2.07741935483871,655.3718279569893,203020,10811,23887.0,192178.0,0
New York,2020-04-15,2.1704545454545454,572.6123863636365,214454,11569,23887.0,202837.0,0
New York,2020-04-16,1.9676767676767677,604.7140404040404,223691,14832,23887.0,208859.0,0
New York,2020-04-17,1.4154716981132074,404.3329245283019,230597,17131,23887.0,213466.0,0
New York,2020-04-18,0.9678481012658229,292.9673417721519,241712,17634,23887.0,224041.0,0
New York,2020-04-19,1.189423076923077,355.40865384615387,247815,18271,23887.0,229517.0,0
New York,2020-04-20,2.208172043010753,676.6858064516128,253060,18598,23887.0,234449.0,0
New York,2020-04-21,2.0223529411764707,650.8031372549019,258361,19037,23887.0,239257.0,0
New York,2020-04-22,2.103333333333333,568.3598924731183,263292,19361,23887.0,243879.0,0
New York,2020-04-23,1.9102970297029702,520.380594059406,263460,20899,23887.0,242487.0,0
New York,2020-04-24,1.4651851851851854,443.8925,271590,21327,23887.0,250179.0,0
New York,2020-04-25,0.9498333333333334,283.7348333333333,282143,21933,23887.0,260134.0,0
New York,2020-04-26,0.9550000000000001,309.66324324324324,288045,22200,23887.0,265776.0,0
New York,2020-04-27,2.0503846153846155,627.0541346153846,291996,22574,23887.0,269328.0,0
New York,2020-04-28,1.9032407407407408,507.12222222222226,295106,22823,51630.0,272194.0,0
New York,2020-04-29,2.0447474747474748,496.3875757575758,299691,23375,53238.0,276214.0,0
New York,2020-04-30,1.869122807017544,490.62105263157895,304372,23479,54771.0,226014.0,0
New York,2020-05-01,1.8336170212765956,565.2505319148936,308314,23928,56187.0,228088.0,0
New York,2020-05-02,0.9943103448275863,317.44620689655176,312977,24090,57540.0,231239.0,0
New York,2020-05-03,0.9048148148148148,269.2890740740741,316415,24602,58950.0,232757.0,0
New York,2020-05-04,2.0853389830508475,547.6540677966102,318953,24879,58950.0,235004.0,0
New York,2020-05-05,2.1523423423423425,568.5187387387388,321192,24995,58950.0,237118.0,0
New York,2020-05-06,2.125765765765766,568.1655855855855,323978,25508,54597.0,243758.0,0
New York,2020-05-07,2.2592857142857143,566.5370408163265,327469,26024,55547.0,245778.0,0
New York,2020-05-08,2.0054736842105263,656.0774736842105,330407,26124,56378.0,247786.0,0
New York,2020-05-09,1.0847692307692307,369.2873846153846,333122,26499,57180.0,249330.0,0
New York,2020-05-10,0.9975,289.50083333333333,335395,26532,58006.0,250748.0,0
New York,2020-05-11,2.2744642857142856,678.7058035714286,337055,26872,58363.0,251704.0,0
New York,2020-05-12,2.2507619047619047,646.819619047619,338485,27166,58679.0,252522.0,0
New York,2020-05-13,2.1225,585.77625,340661,27356,59193.0,253991.0,0
New York,2020-05-14,2.252884615384615,629.2841346153847,343051,27515,59758.0,255652.0,0
New York,2020-05-15,2.0563829787234043,605.2815957446809,345813,27750,60302.0,257633.0,0
New York,2020-05-16,0.9613888888888888,361.3205555555556,348232,27922,60796.0,259387.0,0
New York,2020-05-17,0.9558108108108109,439.5939189189189,350121,28109,61381.0,260508.0,0
New York,2020-05-18,2.3403030303030303,617.8955555555555,351371,28219,61681.0,261351.0,0
New York,2020-05-19,2.2285106382978723,572.5622340425532,352845,28431,61886.0,262401.0,0
New York,2020-05-20,2.2301086956521736,535.3801086956522,354370,28510,61886.0,263848.0,0
New York,2020-05-21,2.4293902439024393,487.5009756097561,356458,28619,62826.0,264889.0,0
New York,2020-05-22,2.0502631578947366,479.5269736842105,358154,28731,63292.0,266009.0,0
New York,2020-05-23,0.987,202.52866666666665,359926,28904,63292.0,267603.0,0
New York,2020-05-24,0.7315254237288136,187.0093220338983,361515,29014,64080.0,268294.0,0
New York,2020-05-25,0.9389062499999999,272.29109375,362764,29103,64280.0,269255.0,0
New York,2020-05-26,2.06625,545.9288541666666,363836,29176,64443.0,270091.0,0
New York,2020-05-27,1.9105405405405405,481.6906306306306,364965,29352,64632.0,270849.0,0
New York,2020-05-28,2.1116504854368934,536.1784466019417,366733,29397,64954.0,272250.0,0
New York,2020-05-29,1.7453703703703705,456.15694444444443,368284,29509,65289.0,273349.0,0
New York,2020-05-30,0.9047058823529411,246.78014705882353,369660,29574,65609.0,274341.0,0
New York,2020-05-31,1.0803508771929824,290.3678947368421,370770,29648,65934.0,275052.0,0
New York,2020-06-01,1.881880341880342,587.5003418803419,371711,29771,66110.0,275684.0,0
New York,2020-06-02,1.9142857142857144,570.2290178571428,373040,29823,66262.0,276810.0,0
New York,2020-06-03,1.9089189189189189,492.81738738738744,374085,29874,66502.0,277564.0,0
New York,2020-06-04,1.8789719626168222,516.3546728971963,375133,30021,66756.0,278203.0,0
New York,2020-06-05,1.7637362637362637,525.5308791208791,376208,30083,66992.0,278980.0,0
New York,2020-06-06,0.9338888888888888,260.1402777777778,377316,30127,67261.0,279775.0,0
New York,2020-06-07,1.124107142857143,466.64035714285717,378097,30219,67544.0,280179.0,0
New York,2020-06-08,1.9504210526315788,552.5786315789474,378799,30262,67687.0,280695.0,0
New York,2020-06-09,1.796875,372.23199999999997,379482,30304,67808.0,281216.0,0
New York,2020-06-10,1.721159420289855,302.8333333333333,380156,30384,68019.0,281595.0,0
New York,2020-06-11,1.6566129032258063,271.8259677419355,380892,30422,68211.0,282101.0,0
New York,2020-06-12,1.4730232558139533,240.7146511627907,381714,30600,68399.0,282557.0,0
New York,2020-06-13,0.43333333333333335,56.675,382630,30637,68584.0,283251.0,0
New York,2020-06-14,0.4703333333333333,49.004999999999995,383324,30667,68761.0,283738.0,0
New York,2020-06-15,1.436938775510204,181.49020408163267,383944,30700,68851.0,284237.0,0
New York,2020-06-16,0.4651724137931035,132.8696551724138,384575,30750,68938.0,284728.0,0
New York,2020-06-17,0.38227272727272726,159.4290909090909,385142,30780,69085.0,285118.0,0
New York,2020-06-18,0.42368421052631583,207.12157894736842,385760,30815,69243.0,285543.0,0
New York,2020-06-19,0.3275,136.878,386556,30856,69377.0,286164.0,0
New York,2020-06-20,0.32375,91.88499999999999,387272,30922,69506.0,286683.0,0
New York,2020-06-21,0.27749999999999997,92.19500000000001,387936,30964,69506.0,287305.0,0
New York,2020-06-22,0.1868421052631579,87.5878947368421,388488,31015,69710.0,287602.0,0
New York,2020-06-23,0.34600000000000003,182.00666666666666,389085,31071,69710.0,288143.0,0
New York,2020-06-24,0.2846153846153846,97.49384615384616,389666,31096,69710.0,288699.0,0
New York,2020-06-25,0.28631578947368425,59.50526315789473,390415,31140,70010.0,289104.0,0
New York,2020-06-26,0.30874999999999997,59.236250000000005,391220,31181,70010.0,289868.0,0
New York,2020-06-27,0.27444444444444444,52.51555555555555,391923,31207,70010.0,290545.0,0
New York,2020-06-28,0.3011111111111111,86.65,392539,31236,70010.0,291132.0,0
New York,2020-06-29,0.3,82.08857142857143,393403,31242,70435.0,291565.0,0
New York,2020-06-30,0.22785714285714284,172.35357142857143,393454,31871,70487.0,290935.0,0
New York,2020-07-01,0.28833333333333333,150.91166666666666,394079,31881,70590.0,291446.0,0
New York,2020-07-02,0.254375,99.348125,394954,31902,70698.0,292192.0,0
New York,2020-07-03,0.2790909090909091,90.00272727272727,395872,31975,70794.0,292941.0,0
New York,2020-07-04,0.27199999999999996,119.402,396598,31995,70877.0,293564.0,0
New York,2020-07-05,0.27199999999999996,48.25599999999999,397131,32044,70968.0,293957.0,0
New York,2020-07-06,0.19055555555555553,39.80111111111111,397649,32057,71040.0,294390.0,0
New York,2020-07-07,0.25666666666666665,48.92250000000001,398237,32081,71091.0,294903.0,0
New York,2020-07-08,0.21266666666666667,46.35133333333333,398929,32089,71185.0,295493.0,0
New York,2020-07-09,0.22583333333333333,64.47,399513,32121,71279.0,295951.0,0
New York,2020-07-10,0.21,61.832857142857144,400299,32167,71371.0,296597.0,0
New York,2020-07-11,0.16749999999999998,46.485,401029,32179,71477.0,297209.0,0
New York,2020-07-12,0.19285714285714287,23.09857142857143,401706,32186,71565.0,297791.0,0
New York,2020-07-13,0.37153846153846154,95.96307692307693,402263,32231,71643.0,298225.0,0
New York,2020-07-14,0.21181818181818182,69.65181818181817,403175,32244,71692.0,299075.0,0
New York,2020-07-15,0.22363636363636363,116.80090909090909,404006,32263,71782.0,299797.0,0
New York,2020-07-16,0.188,91.95666666666666,404775,32282,71867.0,300462.0,0
New York,2020-07-17,0.196,75.872,405551,32299,71970.0,301118.0,0
New York,2020-07-18,0.16749999999999998,57.525,406305,32312,72064.0,301763.0,0
New York,2020-07-19,0.146,96.268,406807,32329,72161.0,302151.0,0
New York,2020-07-20,0.221,92.913,407326,32340,72229.0,302591.0,0
New York,2020-07-21,0.24666666666666667,99.70833333333333,408181,32354,72302.0,303359.0,0
New York,2020-07-22,0.1622222222222222,75.59333333333333,408886,32392,72386.0,303942.0,0
New York,2020-07-23,0.27,128.73,409697,32428,72466.0,304637.0,0
New York,2020-07-24,0.17666666666666664,55.55444444444444,410450,32430,72552.0,305302.0,0
New York,2020-07-25,0.18333333333333335,52.23833333333334,411200,32442,72632.0,305960.0,0
New York,2020-07-26,0.1725,38.659166666666664,411736,32464,72716.0,306390.0,0
New York,2020-07-27,0.23399999999999999,66.78999999999999,412344,32479,72766.0,306933.0,0
New York,2020-07-28,0.2775,111.4725,412878,32487,72813.0,307412.0,0
New York,2020-07-29,0.27749999999999997,80.37875,413593,32492,72900.0,308035.0,0
New York,2020-07-30,0.1557142857142857,16.16857142857143,414370,32516,72973.0,308714.0,0
New York,2020-07-31,0.16749999999999998,31.87375,415014,32522,73055.0,309270.0,0
New York,2020-08-01,0.245,31.715,415767,32527,73134.0,309939.0,0
New York,2020-08-02,0.16333333333333333,80.84666666666668,416298,32543,73222.0,310366.0,0
New York,2020-08-03,0.15166666666666664,53.10416666666666,416843,32552,73279.0,310845.0,0
New York,2020-08-04,0.17555555555555558,76.05000000000001,417589,32558,73326.0,311538.0,0
New York,2020-08-05,0.17846153846153845,37.169230769230765,418225,32587,73410.0,312061.0,0
New York,2020-08-06,0.1725,85.09333333333333,418928,32589,73472.0,312700.0,0
New York,2020-08-07,0.196,54.782000000000004,419642,32593,73530.0,313352.0,0
New York,2020-08-08,0.22714285714285712,66.54857142857142,420345,32601,73609.0,313968.0,0
New York,2020-08-09,0.31,153.7275,420860,32607,73689.0,314397.0,0
New York,2020-08-10,0.16233333333333333,53.04266666666667,421336,32614,73736.0,314819.0,0
New York,2020-08-11,0.17727272727272728,84.02,422003,32620,73779.0,315437.0,0
New York,2020-08-12,0.2076923076923077,82.46615384615384,422703,32630,73842.0,316064.0,0
New York,2020-08-13,0.146,75.15299999999999,423440,32638,73907.0,316728.0,0
New York,2020-08-14,0.16166666666666665,73.49833333333333,424167,32660,73997.0,317343.0,0
New York,2020-08-15,0.16333333333333333,33.95333333333333,424901,32666,74081.0,317987.0,0
New York,2020-08-16,0.24666666666666667,42.236666666666665,425508,32673,74154.0,318514.0,0
New York,2020-08-17,0.14777777777777779,50.24111111111111,425916,32679,74207.0,318863.0,0
New York,2020-08-18,0.19285714285714287,70.63,426571,32690,74258.0,319456.0,0
New York,2020-08-19,0.20444444444444443,55.34777777777778,427202,32698,74328.0,320009.0,0
New York,2020-08-20,0.18733333333333332,43.891333333333336,427803,32695,74406.0,320536.0,0
New York,2020-08-21,0.19,43.89111111111111,428512,32698,74485.0,321163.0,0
New York,2020-08-22,0.22199999999999998,15.651999999999997,429165,32705,74553.0,321741.0,0
New York,2020-08-23,0.245,86.33999999999999,429737,32717,74640.0,322214.0,0
New York,2020-08-24,0.26,83.69375,430145,32721,74684.0,322574.0,0
New York,2020-08-25,0.235,44.306666666666665,430774,32752,74731.0,323125.0,0
New York,2020-08-26,0.19874999999999998,89.13,431340,32755,74791.0,323628.0,0
New York,2020-08-27,0.1625,45.44333333333333,432131,32760,74850.0,324355.0,0
New York,2020-08-28,0.24666666666666667,100.20666666666666,432767,32768,74923.0,324910.0,0
New York,2020-08-29,0.196,81.242,433402,32772,74990.0,325474.0,0
New York,2020-08-30,0.20333333333333334,171.84,434100,32785,75062.0,326087.0,0
New York,2020-08-31,0.1825,86.335,437154,32791,75100.0,326699.0,0
New York,2020-09-01,0.3038461538461539,107.11807692307693,437757,32800,75142.0,327402.0,0
New York,2020-09-02,0.35032258064516125,116.20774193548387,438405,32806,75203.0,328043.0,0
New York,2020-09-03,0.28035714285714286,71.20571428571428,439322,32810,75255.0,328876.0,0
New York,2020-09-04,0.24041666666666664,58.88083333333333,440192,32816,75307.0,329682.0,0
New York,2020-09-05,0.3011111111111111,70.37444444444445,441012,32821,75366.0,330419.0,0
New York,2020-09-06,0.269375,281.32687500000003,441748,32821,75425.0,331089.0,0
New York,2020-09-07,0.2852,71.01559999999999,442315,32836,75471.0,331548.0,0
New York,2020-09-08,0.42000000000000004,152.12166666666667,442817,32850,75503.0,332059.0,0
New York,2020-09-09,0.5054761904761905,127.99880952380951,443409,32854,75539.0,332596.0,0
New York,2020-09-10,0.5650847457627118,100.62762711864406,444071,32854,75584.0,333308.0,0
New York,2020-09-11,0.8815384615384616,157.69653846153844,445102,32854,75649.0,334123.0,0
New York,2020-09-12,0.7092682926829268,137.71073170731708,446028,32858,75707.0,334910.0,0
New York,2020-09-13,0.9576923076923077,152.7976923076923,446862,32858,75767.0,335575.0,0
New York,2020-09-14,2.952063492063492,717.5673015873016,447524,32865,75814.0,336104.0,0
New York,2020-09-15,3.65734375,967.7665625000001,448213,32873,75847.0,336829.0,0
New York,2020-09-16,2.6366666666666667,575.7066666666667,448897,32877,75903.0,337421.0,0
New York,2020-09-17,3.7026050420168066,1034.2067226890756,449922,32904,75962.0,338230.0,0
New York,2020-09-18,3.3451587301587304,888.4619047619047,450753,32919,76036.0,338931.0,0
New York,2020-09-19,0.8296363636363637,185.69472727272725,451655,32915,76101.0,339856.0,0
New York,2020-09-20,0.8852631578947369,207.34561403508772,452507,32921,76179.0,340634.0,0
New York,2020-09-21,3.269298245614035,859.6785964912281,453142,32993,76218.0,341163.0,0
New York,2020-09-22,3.2590977443609024,843.5473684210526,453730,33097,76246.0,341891.0,0
New York,2020-09-23,2.4940650406504066,528.9865040650407,454299,33098,76306.0,342496.0,0
New York,2020-09-24,3.790762711864407,1169.197627118644,455400,33103,76382.0,343370.0,0
New York,2020-09-25,2.990359712230216,1022.8979136690647,456400,33117,76456.0,344177.0,0
New York,2020-09-26,0.8270909090909091,188.96727272727273,457573,33120,76528.0,345107.0,0
New York,2020-09-27,0.7598461538461538,169.77215384615386,458605,33127,76595.0,345900.0,0
New York,2020-09-28,2.9132394366197185,1116.2411267605632,459574,33136,76649.0,346671.0,0
New York,2020-09-29,3.0208759124087594,784.6203649635037,460553,33144,76649.0,347856.0,0
New York,2020-09-30,2.82515873015873,550.5386507936508,461537,33158,76754.0,348742.0,0
New York,2020-10-01,3.3910569105691057,899.3819512195123,462861,33166,76834.0,350038.0,0
New York,2020-10-02,2.9479850746268657,850.2255970149254,464620,33204,76834.0,351596.0,0
New York,2020-10-03,0.9263636363636364,234.94145454545455,466307,33207,77004.0,353159.0,0
New York,2020-10-04,0.8315384615384614,233.94030769230767,467693,33221,77090.0,354287.0,0
New York,2020-10-05,3.1681196581196582,844.3495726495727,468840,33234,77141.0,355160.0,0
New York,2020-10-06,3.2788695652173914,937.2489565217392,469989,33241,77192.0,356497.0,0
New York,2020-10-07,2.6427184466019416,557.7966990291262,471207,33253,77267.0,357775.0,0
New York,2020-10-08,3.3936283185840708,920.8384070796461,473285,33261,77351.0,359526.0,0
New York,2020-10-09,3.1461157024793387,1058.8082644628098,474894,33291,77432.0,360974.0,0
New York,2020-10-10,0.9346031746031747,246.8846031746032,476397,33296,77514.0,362336.0,0
New York,2020-10-11,0.7969387755102042,217.85816326530613,477671,33299,77631.0,363361.0,0
New York,2020-10-12,0.9722535211267606,266.9395774647887,478925,33312,77631.0,364383.0,0
New York,2020-10-13,2.9225,925.1653030303031,480129,33320,77755.0,365647.0,0
New York,2020-10-14,2.6979310344827585,598.1800862068966,481227,33330,77870.0,366754.0,0
New York,2020-10-15,2.9557857142857142,908.4538571428571,482765,33353,78006.0,368057.0,0
New York,2020-10-16,3.164186046511628,1213.5073643410853,484512,33362,78117.0,369653.0,0
New York,2020-10-17,1.6621518987341772,342.9773417721519,486207,33376,78235.0,371309.0,0
New York,2020-10-18,0.8616455696202531,236.24556962025318,487719,33389,78362.0,372562.0,0
New York,2020-10-19,2.465059523809524,638.0221428571429,488928,33405,78442.0,373471.0,0
New York,2020-10-20,2.4187951807228916,700.0325903614458,490166,33412,78530.0,374584.0,0
New York,2020-10-21,2.367841726618705,507.0623741007194,491882,33420,78645.0,376490.0,0
New York,2020-10-22,2.499230769230769,743.8961538461539,493774,33443,78753.0,377985.0,0
New York,2020-10-23,2.433558282208589,734.5552147239264,495608,33454,78854.0,379499.0,0
New York,2020-10-24,0.6904494382022471,182.6623595505618,497732,33463,78960.0,381454.0,0
New York,2020-10-25,0.8467105263157894,219.93249999999998,499652,33471,79092.0,382950.0,0
New York,2020-10-26,2.5572077922077923,781.549935064935,501197,33479,79162.0,384069.0,0
New York,2020-10-27,2.5728571428571425,807.9738775510205,502978,33495,79230.0,385983.0,0
New York,2020-10-28,2.0346540880503143,422.2205660377359,504689,33505,79366.0,387876.0,0
New York,2020-10-29,2.3551851851851855,760.956975308642,507040,33524,79501.0,390231.0,0
New York,2020-10-30,2.458076923076923,819.2852564102565,509368,33553,79621.0,392304.0,0
New York,2020-10-31,0.7088888888888889,227.88708333333332,511761,33559,79717.0,394315.0,0
New York,2020-11-01,0.7563736263736264,231.55087912087913,513883,33582,79831.0,396369.0,0
New York,2020-11-02,2.334939024390244,650.9199390243903,515753,33593,79831.0,397998.0,0
New York,2020-11-03,2.301111111111111,912.5306666666667,517822,33603,79990.0,400156.0,0
New York,2020-11-04,1.877412587412587,429.6851748251748,519890,33623,80109.0,402150.0,0
New York,2020-11-05,2.4798192771084335,732.8204819277108,523107,33687,80225.0,404930.0,0
New York,2020-11-06,2.5479518072289156,765.3518674698795,526318,33702,80368.0,407989.0,0
New York,2020-11-07,0.7025641025641025,147.19923076923078,530218,33715,80494.0,411434.0,0
New York,2020-11-08,0.728625,233.53975,533797,33735,80646.0,414696.0,0
New York,2020-11-09,2.5000625,660.822625,537243,33755,80764.0,417493.0,0
New York,2020-11-10,2.5514375,692.8134375,541200,33771,80854.0,421352.0,0
New York,2020-11-11,1.8874107142857144,405.6363392857143,545453,33794,81020.0,425984.0,0
New York,2020-11-12,2.4238650306748464,668.0755828220858,550678,33808,81198.0,430589.0,0
New York,2020-11-13,2.6115,865.71875,556344,33827,81390.0,435780.0,0
New York,2020-11-14,0.8135526315789473,246.04684210526318,561921,33844,81585.0,440956.0,0
New York,2020-11-15,0.7075342465753425,202.48739726027398,566113,33866,81788.0,444380.0,0
New York,2020-11-16,2.465526315789474,637.8348026315789,570323,33889,81908.0,447728.0,0
New York,2020-11-17,2.5800602409638556,720.8909638554217,574935,33985,82022.0,452600.0,0
New York,2020-11-18,2.8286713286713288,871.1430769230768,579811,34016,82022.0,457863.0,0
New York,2020-11-19,2.763175675675676,745.4161486486486,585635,34044,82507.0,462660.0,0
New York,2020-11-20,2.7150641025641025,922.8666025641025,591368,34082,82766.0,467832.0,0
New York,2020-11-21,1.118877551020408,239.34153061224492,597680,34126,83031.0,473496.0,0
New York,2020-11-22,0.7277083333333333,226.63875,603360,34150,83307.0,478588.0,0
New York,2020-11-23,1.9303676470588234,444.81132352941177,609797,34177,83307.0,484474.0,0
New York,2020-11-24,2.640662251655629,972.5543708609271,614679,34200,83701.0,488938.0,0
New York,2020-11-25,1.6674324324324323,148.8268918918919,620712,34226,84001.0,494877.0,0
New York,2020-11-26,0.508125,144.53796875,628024,34282,84339.0,501417.0,0
New York,2020-11-27,0.542923076923077,183.544,636302,34320,84723.0,509175.0,0
New York,2020-11-28,0.4610169491525424,143.77152542372883,643163,34358,84938.0,514986.0,0
New York,2020-11-29,0.6722727272727272,182.11090909090908,648641,34406,85287.0,521313.0,0
New York,2020-11-30,2.4351282051282053,704.701217948718,656413,34454,85556.0,527819.0,0
New York,2020-12-01,2.652064516129032,912.7173548387096,663500,34513,85808.0,534795.0,0
New York,2020-12-02,2.7190972222222225,810.2621527777778,671635,34573,86201.0,543319.0,0
New York,2020-12-03,2.621472392638037,871.7918404907975,681783,34635,86201.0,553117.0,0
New York,2020-12-04,2.659316770186335,882.488198757764,693629,34693,86638.0,563896.0,0
New York,2020-12-05,0.6849999999999999,222.08726190476193,704683,34763,87473.0,573752.0,0
New York,2020-12-06,0.7441891891891892,347.2321621621622,714834,34824,87949.0,582920.0,0
New York,2020-12-07,2.5048427672955973,719.6615094339622,723287,34904,87949.0,590146.0,0
New York,2020-12-08,2.610617283950617,837.4223456790124,731722,34994,88584.0,598762.0,0
New York,2020-12-09,2.5970700636942676,891.1779617834395,740980,35062,89089.0,608792.0,0
New York,2020-12-10,2.605238095238095,887.2016071428571,752104,35149,89600.0,618376.0,0
New York,2020-12-11,2.7355414012738857,987.2731210191083,763228,35247,90152.0,628328.0,0
New York,2020-12-12,0.7335955056179776,219.58224719101122,774228,35335,90747.0,638778.0,0
New York,2020-12-13,0.7469411764705882,263.08023529411764,784815,35453,91366.0,648237.0,0
New York,2020-12-14,2.4046341463414636,739.5181097560976,794953,35529,91366.0,657411.0,0
New York,2020-12-15,2.3162275449101797,725.8658083832335,803917,35653,92136.0,666590.0,0
New York,2020-12-16,2.392516129032258,960.1941935483869,813336,35761,92735.0,675893.0,0
New York,2020-12-17,2.15,846.123677419355,825059,35889,93418.0,685999.0,0
New York,2020-12-18,2.501483870967742,1079.7006451612904,837711,36018,94057.0,697932.0,0
New York,2020-12-19,0.688125,195.02375,847778,36142,94579.0,707188.0,0
New York,2020-12-20,0.4975,189.43316666666666,857083,36256,94579.0,717032.0,0
New York,2020-12-21,0.5108433734939759,171.02662650602412,866888,36389,95779.0,724702.0,38000
New York,2020-12-22,0.5692,163.6792,876281,36547,96185.0,733856.0,50000
New York,2020-12-23,0.39985714285714286,160.54457142857143,886813,36697,96857.0,744969.0,89000
New York,2020-12-24,0.48604651162790696,163.93046511627907,899837,36846,97600.0,756642.0,89000
New York,2020-12-25,0.3465625,121.57968749999999,912885,36978,98350.0,768208.0,89000
New York,2020-12-26,0.28661290322580646,97.56403225806451,924014,37108,99156.0,778080.0,89000
New York,2020-12-27,0.35794871794871796,182.52692307692308,932022,37233,99583.0,785151.0,89000
New York,2020-12-28,0.3241860465116279,166.57,940290,37364,100008.0,794996.0,140000
New York,2020-12-29,0.3991176470588235,195.56617647058823,950473,37505,100442.0,812344.0,140000
New York,2020-12-30,0.38911764705882357,335.40705882352944,963390,37658,101295.0,824255.0,200000
New York,2020-12-31,0.36941176470588233,229.37823529411762,978783,37799,102129.0,838671.0,200000
Virginia,2020-04-12,0.1927741935483871,121.21567741935485,5274,141,,5133.0,0
Virginia,2020-04-13,0.42458498023715413,87.29754940711462,5747,149,,5598.0,0
Virginia,2020-04-14,1.1042744063324539,259.3772295514512,6182,154,721.0,6028.0,0
Virginia,2020-04-15,1.1698028169014085,269.2517746478873,6500,195,752.0,6305.0,0
Virginia,2020-04-16,1.0949051490514905,253.59631436314365,6889,208,951.0,6681.0,0
Virginia,2020-04-17,0.9723202614379086,208.0364705882353,7491,231,1110.0,7260.0,0
Virginia,2020-04-18,0.35827868852459016,71.80868852459017,8053,258,1228.0,7795.0,0
Virginia,2020-04-19,0.34180555555555553,73.31171296296297,8542,277,1267.0,8265.0,0
